Make,Type,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Car_Age
Toyota,Hiace,Saudi,White,Standard,2.7,Gas,Manual,133148,Riyadh,70000,8
Toyota,Hiace,Saudi,White,Standard,2.7,Gas,Manual,134007,Riyadh,70000,8
Hyundai,Kona,Saudi,Grey,Semi Full,2.0,Gas,Automatic,30271,Riyadh,70000,5
Hyundai,H1,Saudi,White,Standard,2.4,Gas,Automatic,154000,Al-Ahsa,54000,9
Chevrolet,Tahoe,Saudi,Silver,Semi Full,5.3,Gas,Automatic,104000,Al-Ahsa,112000,9
Ford,Edge,Saudi,Black,Semi Full,3.5,Gas,Automatic,92000,Riyadh,81000,8
Hyundai,Elantra,Other,White,Full,1.6,Diesel,Automatic,101715,Qassim,52000,9
Nissan,Bus Urvan,Saudi,White,Standard,2.5,Gas,Manual,173000,Dammam,25000,16
Chevrolet,Caprice,Saudi,Black,Full,5.7,Gas,Automatic,148316,Dammam,65000,12
MG,RX8,Saudi,Grey,Semi Full,2.0,Gas,Automatic,19000,Jeddah,88000,5
Ford,Expedition,Saudi,Black,Standard,5.4,Gas,Automatic,145000,Riyadh,38000,12
Nissan,Z370,Saudi,Grey,Full,3.7,Gas,Manual,3000,Dammam,129000,5
GMC,Yukon,Saudi,Another Color,Standard,5.3,Gas,Automatic,83000,Jeddah,165000,6
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Automatic,2500,Dammam,105000,9
Chevrolet,Tahoe,Saudi,White,Standard,5.3,Gas,Automatic,61000,Jeddah,80000,13
Toyota,Yaris,Saudi,White,Standard,1.5,Gas,Automatic,119000,Dammam,32000,9
Hyundai,Tucson,Saudi,Blue,Standard,2.0,Gas,Automatic,17002,Jeddah,70500,7
Honda,Accord,Saudi,Black,Full,2.4,Gas,Automatic,139806,Riyadh,71500,8
Toyota,Hilux,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,122084,Riyadh,71500,9
Hyundai,Sonata,Saudi,Navy,Semi Full,2.4,Gas,Automatic,65325,Riyadh,71500,7
Lexus,ES,Saudi,Bronze,Semi Full,3.4,Gas,Automatic,154000,Dammam,88000,9
Ford,Taurus,Other,White,Semi Full,3.5,Gas,Automatic,102000,Dammam,72000,9
Dodge,Charger,Other,Blue,Full,5.7,Gas,Automatic,119000,Dammam,105000,10
Ford,Taurus,Other,Black,Semi Full,3.5,Gas,Automatic,107000,Dammam,77000,7
Ford,Taurus,Other,Brown,Full,3.5,Gas,Automatic,91000,Dammam,70000,9
Toyota,Avalon,Other,White,Semi Full,3.5,Gas,Automatic,80000,Dammam,86000,10
Lexus,ES,Other,Another Color,Full,3.5,Gas,Automatic,87000,Dammam,119000,9
GMC,Acadia,Saudi,Black,Full,3.6,Gas,Automatic,193000,Dammam,58000,11
GMC,Yukon,Saudi,White,Full,5.3,Gas,Automatic,327000,Dammam,77000,11
Lexus,RC,Other,White,Full,3.3,Gas,Automatic,139000,Dammam,121000,10
Ford,Taurus,Other,Black,Full,3.5,Gas,Automatic,92000,Dammam,93000,7
Ford,Mustang,Other,Red,Full,2.3,Gas,Automatic,41000,Dammam,123000,6
Ford,Mustang,Gulf Arabic,Yellow,Full,5.0,Gas,Manual,50000,Dammam,127000,9
GMC,Yukon,Saudi,Silver,Standard,5.3,Gas,Automatic,292000,Dammam,74000,12
Porsche,Panamera,Saudi,Brown,Full,3.0,Gas,Automatic,113000,Dammam,99000,14
Toyota,Prado,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,77000,Dammam,139000,7
Cadillac,Escalade,Other,Grey,Full,6.2,Gas,Automatic,114000,Dammam,179000,9
Chevrolet,Camaro,Other,Silver,Full,3.6,Gas,Automatic,89000,Dammam,109000,7
Mercury,Marquis,Other,Silver,Full,5.0,Gas,Automatic,270000,Riyadh,19000,15
Mazda,CX9,Other,White,Full,2.5,Gas,Automatic,104000,Dammam,105000,9
Cadillac,Escalade,Other,Grey,Full,6.2,Gas,Automatic,114000,Dammam,175000,9
Toyota,Prado,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,19000,Dammam,143000,7
Mercedes,S,Saudi,White,Full,3.0,Gas,Automatic,110000,Dammam,113000,12
Chevrolet,Camaro,Other,Silver,Full,3.6,Gas,Automatic,99000,Dammam,109000,8
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,147374,Riyadh,71500,10
Audi,A6,Saudi,Grey,Semi Full,3.0,Gas,Automatic,74924,Riyadh,71500,12
Lincoln,MKZ,Saudi,Black,Semi Full,3.7,Gas,Automatic,98100,Riyadh,71500,12
Hyundai,Sonata,Saudi,Silver,Full,2.4,Gas,Automatic,84315,Riyadh,72500,7
Ford,Taurus,Other,Grey,Full,3.5,Gas,Automatic,100000,Dammam,79000,10
Chevrolet,Traverse,Other,White,Full,3.5,Gas,Automatic,154000,Dammam,85000,9
Chevrolet,Silverado,Saudi,White,Standard,5.3,Gas,Automatic,57000,Dammam,89000,7
Ford,Taurus,Other,White,Full,3.5,Gas,Automatic,129000,Dammam,74000,9
Ford,Fusion,Saudi,Black,Semi Full,2.5,Gas,Automatic,157000,Dammam,47000,10
Toyota,Prado,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,77000,Dammam,139000,7
Ford,Taurus,Other,White,Full,3.5,Gas,Automatic,96000,Dammam,85000,10
Ford,Taurus,Other,Bronze,Full,3.5,Gas,Automatic,59000,Dammam,91000,7
Ford,Taurus,Other,Red,Full,3.5,Gas,Automatic,122000,Dammam,69000,10
Ford,Taurus,Other,Black,Semi Full,3.5,Gas,Automatic,100000,Dammam,89000,7
Chrysler,S300,Other,Silver,Full,3.6,Gas,Automatic,105000,Dammam,119000,7
Chevrolet,Malibu,Saudi,Black,Standard,2.5,Gas,Automatic,170,Riyadh,20000,9
INFINITI,QX,Saudi,Grey,Full,3.7,Gas,Automatic,19800,Riyadh,130000,6
Hyundai,Elantra,Saudi,Silver,Full,2.0,Gas,Automatic,270000,Jeddah,27000,10
Toyota,Land Cruiser 70,Saudi,White,Full,1.7,Gas,Manual,89000,Riyadh,90000,6
Chevrolet,Blazer,Saudi,Silver,Standard,2.3,Gas,Automatic,180000,Jubail,40000,10
Mitsubishi,Pajero,Saudi,Brown,Semi Full,3.5,Gas,Automatic,122000,Riyadh,50000,9
Kia,Cadenza,Saudi,Navy,Full,3.3,Gas,Automatic,148884,Riyadh,65000,7
Kia,Cadenza,Saudi,White,Standard,3.3,Gas,Automatic,155652,Riyadh,72500,7
Chevrolet,Impala,Saudi,Silver,Standard,3.6,Gas,Automatic,63118,Riyadh,73500,7
Ford,Taurus,Saudi,Blue,Standard,3.5,Gas,Automatic,81165,Riyadh,74000,7
Hyundai,Santa fe,Saudi,Brown,Semi Full,3.3,Gas,Automatic,143405,Riyadh,74500,7
Hyundai,Azera,Saudi,White,Standard,3.0,Gas,Automatic,56000,Riyadh,77000,6
Chevrolet,Spark,Saudi,White,Standard,1.4,Gas,Automatic,16000,Riyadh,27000,5
Volkswagen,CC,Saudi,Black,Full,2.0,Gas,Automatic,210000,Al-Ahsa,27000,13
Hyundai,Elantra,Saudi,White,Semi Full,2.0,Gas,Automatic,70000,Aseer,57000,7
Hyundai,Elantra,Saudi,Silver,Full,1.7,Gas,Automatic,2600,Makkah,95000,4
Mercedes,E,Other,Red,Semi Full,2.0,Gas,Automatic,33000,Dammam,185000,8
Nissan,Patrol,Saudi,White,Full,4.8,Gas,Automatic,130000,Dammam,82000,10
Nissan,Sunny,Saudi,Grey,Full,1.5,Gas,Automatic,1300,Dammam,43000,5
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,95794,Riyadh,74500,8
Ford,Taurus,Saudi,Blue,Standard,3.5,Gas,Automatic,91355,Riyadh,74500,7
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,79159,Riyadh,75000,12
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,124628,Riyadh,75000,12
Nissan,Datsun,Saudi,White,Standard,1.6,Gas,Manual,340,Qassim,26000,12
GMC,Yukon,Saudi,Another Color,Semi Full,1.5,Gas,Automatic,65000,Makkah,80000,13
Hyundai,Elantra,Saudi,Grey,Full,2.0,Gas,Automatic,97000,Al-Medina,42000,9
Toyota,Innova,Saudi,Silver,Standard,2.7,Gas,Automatic,24552,Riyadh,76500,5
Toyota,Hilux,Saudi,White,Semi Full,2.7,Gas,Manual,105558,Riyadh,76500,7
Dodge,Charger,Saudi,Black,Standard,3.6,Gas,Automatic,122178,Riyadh,76500,8
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,92132,Riyadh,76500,12
GMC,Yukon,Saudi,Brown,Standard,5.3,Gas,Automatic,293,Abha,47000,14
Mitsubishi,Pajero,Saudi,White,Full,3.8,Gas,Automatic,200,Riyadh,56000,9
Jeep,Grand Cherokee,Saudi,Silver,Semi Full,3.6,Gas,Automatic,245000,Al-Namas,55000,11
GMC,Terrain,Saudi,Grey,Semi Full,2.4,Gas,Automatic,240000,Jeddah,30000,12
Mercedes,E,Saudi,Grey,Semi Full,3.5,Gas,Automatic,95000,Dammam,98000,11
Kia,Mohave,Saudi,White,Full,3.8,Gas,Automatic,200350,Al-Ahsa,40000,11
Chevrolet,Colorado,Saudi,Brown,Standard,1.4,Gas,Manual,202000,Al-Medina,23000,12
Kia,Rio,Saudi,White,Standard,1.6,Gas,Automatic,182000,Riyadh,21000,10
GMC,Yukon,Saudi,Brown,Standard,5.3,Gas,Automatic,39000,Taef,142000,8
Toyota,Avalon,Saudi,Red,Full,3.5,Gas,Automatic,101000,Jeddah,70000,12
Mazda,6,Saudi,Blue,Standard,2.5,Gas,Automatic,71187,Riyadh,76500,6
Honda,Accord,Saudi,Red,Semi Full,2.4,Gas,Automatic,59200,Riyadh,76500,11
Dodge,Charger,Saudi,Red,Semi Full,3.6,Gas,Automatic,165407,Riyadh,76500,9
Ford,Expedition,Saudi,Grey,Standard,5.4,Gas,Automatic,16682,Riyadh,76500,11
Hyundai,Tucson,Saudi,Grey,Standard,2.0,Gas,Automatic,69000,Jeddah,45000,10
Nissan,Maxima,Saudi,Black,Semi Full,3.5,Gas,Automatic,355000,Jeddah,20000,14
Ford,Fusion,Saudi,Brown,Full,2.5,Gas,Automatic,200000,Riyadh,49000,10
Chevrolet,Traverse,Other,Silver,Standard,2.5,Gas,Automatic,100000,Besha,20000,14
Kia,Optima,Saudi,White,Full,2.4,Gas,Automatic,129744,Al-Medina,49500,10
Toyota,Yaris,Saudi,Brown,Semi Full,1.6,Gas,Automatic,50000,Dammam,40000,6
Lexus,IS,Saudi,Black,Semi Full,3.5,Gas,Automatic,131000,Riyadh,166000,7
Ford,Taurus,Other,Grey,Full,3.5,Gas,Automatic,115000,Dammam,71000,9
Hyundai,Elantra,Saudi,Grey,Full,2.0,Gas,Automatic,169,Aseer,30000,10
Honda,Accord,Saudi,Golden,Standard,2.4,Gas,Automatic,197000,Abha,20000,17
Mercedes,S,Saudi,Black,Full,3.5,Gas,Automatic,228000,Taef,45000,19
Chevrolet,Silverado,Saudi,Silver,Standard,5.3,Gas,Automatic,88000,Dammam,85000,7
Ford,Taurus,Saudi,Blue,Standard,3.5,Gas,Automatic,128439,Riyadh,76500,8
Dodge,Durango,Saudi,White,Standard,3.6,Gas,Automatic,102608,Riyadh,76500,8
Toyota,Innova,Saudi,White,Full,2.7,Gas,Automatic,175559,Riyadh,76500,8
Hyundai,Azera,Saudi,White,Standard,3.0,Gas,Automatic,61294,Riyadh,76500,6
Lexus,LS,Saudi,Navy,Full,4.6,Gas,Automatic,299000,Dammam,38000,17
Hyundai,Santa fe,Saudi,Another Color,Semi Full,3.3,Gas,Automatic,215000,Jeddah,41000,11
Toyota,Camry,Saudi,Golden,Standard,2.5,Gas,Automatic,362000,Dammam,38000,8
Toyota,Land Cruiser,Saudi,Grey,Full,5.7,Gas,Automatic,240000,Riyadh,158000,10
Ford,Taurus,Saudi,White,Semi Full,3.5,Gas,Automatic,280000,Riyadh,46000,12
Nissan,Maxima,Saudi,White,Full,3.5,Gas,Automatic,48000,Dammam,85000,7
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,168000,Dammam,26000,8
Mazda,6,Saudi,Silver,Standard,2.5,Gas,Automatic,175000,Dammam,50000,8
Jeep,Wrangler,Saudi,White,Full,3.0,Gas,Automatic,70000,Dammam,108000,7
Toyota,Hilux,Gulf Arabic,White,Full,2.7,Gas,Manual,106000,Khobar,73000,9
Toyota,Hilux,Saudi,White,Standard,1.4,Gas,Manual,300000,Tabouk,20000,14
Hyundai,Tucson,Saudi,Another Color,Standard,2.0,Gas,Automatic,85000,Jeddah,65000,7
Mazda,6,Saudi,Grey,Full,2.4,Gas,Automatic,42000,Jeddah,86000,7
Mazda,3,Saudi,Silver,Standard,1.6,Gas,Automatic,90000,Jeddah,41000,7
GMC,Yukon,Saudi,Golden,Standard,4.0,Gas,Automatic,141000,Jeddah,80000,12
Mazda,CX3,Saudi,White,Standard,2.0,Gas,Automatic,64000,Jeddah,55000,6
Mazda,CX9,Saudi,White,Standard,2.5,Gas,Automatic,20000,Jeddah,115000,5
Ford,Expedition,Saudi,White,Standard,3.5,Gas,Automatic,110790,Riyadh,77000,10
Toyota,Rav4,Saudi,White,Standard,2.5,Gas,Automatic,133578,Riyadh,77500,7
Toyota,Avalon,Saudi,White,Standard,3.5,Gas,Automatic,249539,Riyadh,77500,10
Hyundai,Tucson,Saudi,Silver,Standard,2.0,Gas,Automatic,16458,Riyadh,78500,5
Mazda,CX3,Saudi,Another Color,Standard,2.0,Gas,Automatic,57000,Jeddah,55000,6
Mazda,CX3,Saudi,Navy,Standard,2.0,Gas,Automatic,70000,Jeddah,48000,7
Mazda,3,Saudi,Black,Standard,1.6,Gas,Automatic,105000,Jeddah,38000,7
Lexus,ES,Gulf Arabic,White,Full,3.5,Gas,Automatic,86000,Jeddah,125000,9
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,150000,Riyadh,31000,8
Kia,Rio,Saudi,Another Color,Standard,1.4,Gas,Automatic,270000,Riyadh,25000,9
Lexus,ES,Saudi,White,Standard,2.5,Gas,Automatic,700,Jeddah,183000,4
Toyota,Avalon,Saudi,White,Full,3.5,Gas,Automatic,33000,Jeddah,164000,5
Mercedes,E,Saudi,White,Semi Full,2.0,Gas,Automatic,102000,Jeddah,155000,7
Dodge,Charger,Saudi,Red,Full,5.7,Gas,Automatic,64000,Jeddah,145000,8
Toyota,Fortuner,Saudi,White,Standard,2.7,Gas,Automatic,60000,Jeddah,97000,6
Audi,A8,Saudi,White,Full,3.0,Gas,Automatic,134000,Jeddah,85000,12
Ford,Taurus,Saudi,Silver,Standard,2.0,Gas,Automatic,91000,Jeddah,77000,7
Ford,Taurus,Saudi,Black,Standard,3.5,Gas,Automatic,103000,Jeddah,70000,9
Hyundai,Sonata,Saudi,Black,Full,2.5,Gas,Automatic,3000,Jeddah,118000,5
Toyota,FJ,Gulf Arabic,Blue,Full,4.0,Gas,Automatic,158200,Jazan,105000,8
Nissan,Maxima,Gulf Arabic,Black,Full,3.0,Gas,Automatic,280000,Riyadh,22000,15
Mazda,CX9,Saudi,Navy,Full,2.7,Gas,Automatic,78000,Jeddah,57000,10
Hyundai,Elantra,Saudi,Grey,Semi Full,2.0,Gas,Automatic,9974,Riyadh,78500,4
Toyota,Hilux,Gulf Arabic,White,Full,2.7,Gas,Automatic,78102,Riyadh,78500,9
Dodge,Charger,Saudi,Red,Semi Full,3.6,Gas,Automatic,129477,Riyadh,78500,9
Dodge,Charger,Saudi,Blue,Semi Full,5.7,Gas,Automatic,236335,Riyadh,78500,9
Kia,Cerato,Saudi,White,Standard,1.6,Gas,Automatic,34000,Riyadh,32000,9
Renault,Dokker,Saudi,White,Standard,1.8,Gas,Manual,143000,Riyadh,20000,9
Toyota,Camry,Saudi,Silver,Full,2.5,Gas,Automatic,75000,Dammam,73000,8
Hyundai,Sonata,Saudi,Black,Semi Full,2.5,Gas,Automatic,84000,Riyadh,68000,7
Toyota,Avalon,Saudi,White,Full,3.0,Gas,Automatic,225000,Aseer,75000,13
Land Rover,Range Rover,Saudi,Grey,Full,3.0,Gas,Automatic,150000,Riyadh,115000,8
Dodge,Ram,Saudi,White,Standard,2.5,Diesel,Manual,65000,Dammam,50000,6
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,238000,Dammam,40500,9
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,123213,Dammam,40500,9
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,148000,Dammam,39500,9
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,294000,Dammam,38500,9
GMC,Yukon,Saudi,Silver,Standard,5.3,Gas,Automatic,196600,Dammam,130000,7
GMC,Yukon,Saudi,Grey,Semi Full,5.3,Gas,Automatic,195000,Dammam,125000,7
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,62000,Dammam,87000,8
Toyota,Prado,Saudi,White,Standard,2.7,Gas,Automatic,250000,Dammam,78000,10
Toyota,Hiace,Saudi,White,Standard,2.7,Gas,Manual,223000,Dammam,77000,8
Mazda,CX9,Saudi,Another Color,Full,2.5,Gas,Automatic,91000,Dammam,75000,9
Chevrolet,Silverado,Saudi,Brown,Semi Full,5.3,Gas,Automatic,270000,Dammam,75000,9
Toyota,Fortuner,Saudi,White,Semi Full,2.7,Gas,Automatic,270337,Dammam,70000,8
Toyota,Avalon,Saudi,Brown,Semi Full,3.5,Gas,Automatic,188257,Jeddah,78500,11
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,74522,Riyadh,79500,12
Mercedes,C,Saudi,White,Full,1.8,Gas,Automatic,148925,Jeddah,79500,11
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,70375,Riyadh,80500,12
Toyota,Hilux,Gulf Arabic,White,Semi Full,2.4,Diesel,Manual,300000,Dammam,70000,12
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,129000,Dammam,69000,9
Toyota,Innova,Saudi,White,Standard,2.7,Gas,Automatic,275916,Dammam,67000,7
Toyota,Camry,Saudi,Bronze,Standard,2.5,Gas,Automatic,90000,Dammam,66000,8
Toyota,Hiace,Saudi,White,Standard,2.4,Gas,Manual,245743,Dammam,65000,9
Mazda,6,Saudi,White,Standard,2.5,Gas,Automatic,42885,Dammam,65000,7
Toyota,Hiace,Saudi,White,Standard,2.4,Gas,Manual,210000,Dammam,65000,9
Toyota,Hiace,Saudi,White,Standard,2.4,Gas,Manual,205812,Dammam,65000,9
Mazda,6,Saudi,White,Standard,2.5,Gas,Automatic,71169,Dammam,65000,7
Toyota,Innova,Saudi,White,Standard,2.7,Gas,Automatic,85218,Dammam,64000,8
Toyota,Innova,Saudi,White,Standard,2.7,Gas,Automatic,145997,Dammam,64000,8
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,126000,Dammam,63000,8
Toyota,Hiace,Saudi,Red,Standard,2.7,Gas,Manual,61000,Dammam,63000,8
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,266949,Dammam,63000,9
Mazda,6,Saudi,White,Standard,2.5,Gas,Automatic,79795,Dammam,63000,7
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,183000,Dammam,60000,10
Toyota,Hiace,Saudi,White,Standard,2.7,Gas,Manual,178000,Dammam,60000,10
Toyota,Hilux,Saudi,White,Standard,2.4,Gas,Manual,250000,Dammam,58000,9
Isuzu,D-MAX,Saudi,White,Standard,2.5,Diesel,Manual,245599,Dammam,55000,9
Isuzu,D-MAX,Saudi,White,Standard,2.5,Diesel,Manual,299967,Dammam,53000,10
Isuzu,D-MAX,Saudi,White,Standard,2.5,Diesel,Manual,251662,Dammam,53000,10
Hyundai,Elantra,Saudi,White,Standard,1.6,Gas,Automatic,79882,Dammam,50500,7
Toyota,Corolla,Saudi,Golden,Standard,1.6,Gas,Automatic,85258,Dammam,50000,7
Ford,Taurus,Saudi,White,Standard,2.0,Gas,Automatic,85828,Riyadh,80500,6
Ford,Taurus,Saudi,White,Standard,2.0,Gas,Automatic,82569,Riyadh,80500,6
Toyota,Fortuner,Saudi,Grey,Semi Full,4.0,Gas,Manual,70346,Riyadh,80500,10
Toyota,Corolla,Saudi,White,Standard,1.5,Gas,Automatic,98257,Dammam,49000,7
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,120000,Dammam,48000,10
Hyundai,Elantra,Saudi,Brown,Standard,1.6,Gas,Automatic,91700,Dammam,48000,7
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,85884,Dammam,46500,7
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,84289,Dammam,46000,8
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,86782,Dammam,46000,8
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,72609,Dammam,46000,8
GMC,Sierra,Saudi,White,Standard,5.3,Gas,Automatic,300000,Dammam,45000,12
Toyota,Innova,Saudi,Grey,Standard,2.7,Gas,Automatic,230000,Dammam,45000,10
Hyundai,Elantra,Saudi,Another Color,Standard,1.6,Gas,Automatic,91000,Dammam,43500,8
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,249410,Dammam,43000,8
Kia,Sportage,Saudi,Another Color,Standard,2.0,Gas,Automatic,155000,Dammam,42000,9
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Manual,83000,Dammam,38500,9
Toyota,Corolla,Saudi,Another Color,Standard,1.6,Gas,Automatic,141195,Dammam,37000,9
Hyundai,Azera,Saudi,White,Full,3.0,Gas,Automatic,272783,Dammam,36000,10
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,81000,Dammam,35500,7
Toyota,Corolla,Saudi,Red,Standard,1.6,Gas,Manual,128333,Dammam,33000,10
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,63012,Dammam,32000,7
Hyundai,Accent,Saudi,Grey,Standard,1.4,Gas,Automatic,67000,Dammam,32000,7
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,65700,Dammam,32000,7
Suzuki,APV,Saudi,Yellow,Standard,1.6,Gas,Manual,80000,Dammam,30000,8
Hyundai,Accent,Saudi,White,Standard,1.6,Gas,Automatic,212000,Dammam,29500,8
Hyundai,Accent,Saudi,Another Color,Standard,1.4,Gas,Automatic,59933,Dammam,29500,8
Toyota,Yaris,Saudi,Green,Standard,1.5,Gas,Automatic,133000,Dammam,29000,8
Mitsubishi,Pajero,Saudi,Golden,Standard,3.5,Gas,Automatic,8968,Riyadh,81500,6
Toyota,Camry,Saudi,Red,Standard,2.5,Gas,Automatic,105285,Riyadh,81500,6
Hyundai,Sonata,Saudi,Grey,Full,2.4,Gas,Automatic,49271,Riyadh,81500,7
Toyota,Avalon,Saudi,White,Standard,3.5,Gas,Automatic,110864,Riyadh,81500,9
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,112972,Dammam,29000,8
Toyota,Yaris,Saudi,White,Standard,1.5,Gas,Automatic,166000,Dammam,28500,9
Daihatsu,Gran Max,Saudi,White,Standard,1.5,Gas,Manual,95000,Dammam,28000,11
Suzuki,APV,Saudi,White,Standard,1.6,Gas,Manual,329000,Dammam,28000,9
Suzuki,APV,Saudi,White,Standard,1.6,Gas,Manual,162000,Dammam,28000,9
Nissan,Sunny,Saudi,Silver,Standard,1.5,Gas,Automatic,76672,Dammam,28000,8
Toyota,Yaris,Saudi,Silver,Standard,1.5,Gas,Automatic,193265,Dammam,26500,10
Toyota,Yaris,Saudi,White,Standard,1.5,Gas,Automatic,133300,Dammam,26000,9
Mitsubishi,Attrage,Saudi,White,Standard,1.2,Gas,Automatic,102000,Dammam,24500,7
Toyota,Coaster,Saudi,White,Standard,3.0,Gas,Manual,195000,Dammam,75000,11
Ford,Taurus,Saudi,Silver,Standard,3.5,Gas,Automatic,131408,Dammam,69000,8
Ford,Taurus,Saudi,Another Color,Standard,3.5,Gas,Automatic,153889,Dammam,68000,8
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,174172,Dammam,65000,9
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,97173,Dammam,64000,9
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,166085,Dammam,63000,9
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,172632,Dammam,63000,9
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,165000,Dammam,63000,9
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,157051,Dammam,63000,9
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,213557,Dammam,63000,9
Toyota,Camry,Saudi,Grey,Standard,2.5,Gas,Automatic,102637,Dammam,62500,8
Toyota,Hilux,Gulf Arabic,White,Standard,2.7,Gas,Manual,182774,Dammam,62000,9
Honda,Accord,Saudi,Another Color,Full,2.4,Gas,Automatic,93990,Riyadh,83500,8
Ford,Explorer,Saudi,Black,Full,3.5,Gas,Automatic,14606,Riyadh,83500,12
Toyota,Camry,Gulf Arabic,White,Standard,2.5,Gas,Automatic,4443,Riyadh,84500,5
Dodge,Charger,Saudi,Grey,Standard,3.6,Gas,Automatic,99288,Riyadh,84500,7
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,220424,Dammam,62000,9
Toyota,Hilux,Saudi,White,Standard,1.5,Gas,Manual,131006,Dammam,58000,9
Hyundai,Sonata,Saudi,Silver,Standard,2.4,Gas,Automatic,109191,Dammam,54000,8
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,179622,Dammam,48000,10
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,216902,Dammam,48000,10
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,64126,Dammam,32000,7
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,112000,Dammam,28500,8
Toyota,Yaris,Saudi,Blue,Standard,1.5,Gas,Automatic,180000,Dammam,28500,9
Toyota,Yaris,Saudi,White,Standard,1.5,Gas,Automatic,126000,Dammam,28000,9
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,159626,Dammam,27500,9
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,181802,Dammam,25500,10
Chevrolet,Tahoe,Other,Another Color,Semi Full,5.7,Gas,Automatic,300000,Aseer,35000,17
Mitsubishi,Pajero,Saudi,White,Standard,3.5,Gas,Automatic,84000,Dammam,42000,9
GMC,Yukon,Saudi,Another Color,Full,5.3,Gas,Automatic,206000,Riyadh,90000,12
Nissan,Juke,Saudi,Grey,Semi Full,1.5,Gas,Automatic,225000,Riyadh,26000,11
Dodge,Charger,Other,Black,Full,3.6,Gas,Automatic,101000,Dammam,95000,9
Toyota,Yaris,Saudi,Red,Standard,1.5,Gas,Automatic,195000,Jeddah,31000,7
Chevrolet,Caprice,Saudi,White,Full,6.2,Gas,Automatic,200,Jeddah,70000,16
Toyota,Hilux,Saudi,White,Full,2.4,Diesel,Manual,24000,Riyadh,120000,5
Honda,Odyssey,Saudi,Bronze,Full,4.6,Gas,Automatic,260000,Riyadh,33000,15
Dodge,Charger,Saudi,Grey,Semi Full,3.6,Gas,Automatic,157136,Riyadh,84500,9
Kia,Cadenza,Saudi,Another Color,Full,3.3,Gas,Automatic,88331,Riyadh,84500,8
Genesis,G80,Saudi,Black,Semi Full,3.8,Gas,Automatic,165061,Riyadh,85500,9
Hyundai,Sonata,Saudi,White,Full,1.6,Gas,Automatic,240000,Jeddah,45000,8
